,velocity1,velocity2,velocity3,velocity4,avg_velocity,weight,dhweight,horsename,horsenum,result,time_result,multipul_wins
0,0.07815204772527803,-0.2894556816425433,0.20115136257927163,0.33953641659841993,0.3651385167567078,0.3747041485408046,1.6830504922721636,ダンシングヘイロー,1,0,1:36:7,0
1,0.14440077234358525,-0.5365062429882744,0.17420975636750394,0.2154594936060282,0.25415571495222167,-1.0392737704810966,-0.1020030601377069,チェリールックス,2,0,1:35:9,0
2,-0.31643586738121227,2.0324912886135302,0.5748895271897552,0.5187524164561975,0.7834776542988975,0.5161019404429947,0.4080122405508276,エラミカ,3,0,1:38:3,0
3,-0.6415031010099622,0.6560340884427883,-2.789172692184117,0.2716655738146497,-1.7269272082165188,0.2333063566386145,-0.1020030601377069,メイショウタンテツ,4,0,1:36:6,0
4,-1.97071094778704,-1.622783190924164,0.024003726764667634,-2.6413582552225474,-1.9941973648592497,0.6574997323451848,0.6630198908950948,アイファーグロー,5,0,1:37:4,0
5,-0.6415031010099622,0.4644882644708098,0.15434285308228693,0.16907843432456238,0.2255339375610185,-0.19088701906795585,0.4080122405508276,ヒナハナ,6,0,1:37:2,0
6,0.410794799108613,-0.5365062429882744,0.6365749015858796,0.5733974501460065,0.7574779255472678,-0.6504298427500738,-0.1020030601377069,ナイトオブソード,7,0,1:36:8,0
7,1.0184884225313091,0.720159396793108,0.2185117876282375,0.21318615952523576,0.3792192760965396,-1.3927682502365717,-2.1420642628918447,クロヒメ,8,1,1:34:5,230
8,1.7075280075184818,-0.5365062429882744,0.3093960407910495,0.2716655738146497,0.4355698474201001,2.071477651367086,-0.8670260111705085,オオエファイト,9,1,1:34:9,120
9,0.21078896796107693,-0.3514154367885598,0.4960927361954773,0.3402823107514494,0.5205517004430368,-0.5797309467989786,0.15300459020656032,ボヌールアヴ,10,1,1:35:2,150
0,0.12465949693488466,0.4811208557361059,0.500818878729383,0.8612385553242979,1.0634661920858424,-1.1472802262327568,0.3823733597958786,ハシノオージャ,1,0,1:34:1,0
1,0.1941711314988142,0.6026761739526524,2.1074215527799653,1.2301535292653727,2.1413544411979486,-0.7093870101133839,-0.637288932993131,ベルリーフ,2,1,1:33:3,110
2,-1.3014572109300726,-0.4819612804650561,0.033962611238773366,-0.9509336293209768,-1.1789775511720306,-0.8845442965611331,1.147120079387636,カンビアーレ,3,0,1:37:2,0
3,0.1941711314988142,0.9689224794349646,-0.058210294620871204,0.12603636086915615,-0.10439582765452002,-0.18391515077013618,-0.8922045061903835,ヨシケンモンロー,4,1,1:33:3,100
4,1.2550186263143133,-0.28268066880021325,0.21949903099929988,-0.5450900466851056,0.04837174257011254,-1.0597015830088823,-1.4020356525848883,グレイトレナウン,5,0,1:33:8,0
5,-1.4340136128951364,-0.8388817789692373,-1.8942769263793768,1.2129962703670105,-0.4935938904828137,0.29776738696117416,0.8922045061903835,キャッツウィスカー,6,0,1:36:5,0
6,1.3269757846322199,-2.2440214257120497,-0.19573266322488844,-1.1621815045877995,-0.9549579696530064,1.7866043217670426,0.3823733597958786,ハリマドライブ,7,1,1:32:8,120
7,-0.6302589216149448,0.3598275101881465,-0.5581947200106775,-0.5725514056812869,-0.8013961983032468,1.2173431408118576,1.147120079387636,ニシノクローデット,8,0,1:34:8,0
8,-0.6980173112868185,0.3598275101881465,-0.46815515187904355,0.7971627684234179,0.2873105328067055,0.69187128146861,0.3823733597958786,ゴリョウサン,10,0,1:34:2,0
0,0.2594151742571527,0.21518544870706946,0.2815894421143396,0.2833117573747612,0.2624828503554683,-1.537397784076973,-0.12287216660242234,サダコチャン,1,0,1:34:1,0
1,0.29964755356960654,0.4906134276923505,0.36284191936488347,0.3092571200859803,0.3627913609434923,0.7985776475594162,-0.2984038331773114,ワンダースイルーロ,2,0,1:33:4,0
2,0.3199680017829899,0.3812337920867456,0.3505589202827985,0.2703889066199434,0.3297312483320213,-0.2607600481826673,-0.12287216660242234,マケマケ,3,0,1:35:8,0
3,0.4180078029126789,0.38018618144943434,0.35695633939670385,0.25112399179395034,0.3510371592525117,0.2553275471788605,1.28138116599669,セレンディバイト,4,1,1:32:1,110
4,-2.8428356182521894,-2.820045808056478,-2.8394479216929063,-2.8225704822417748,-2.8427641368796515,-1.1299602087915563,0.22819116654735577,エイシンエトワール,5,0,1:34:0,0
5,0.24803038412765907,0.3131132942068172,0.316112061619683,0.16395477878926906,0.25877545191472806,-1.1299602087915563,0.5792544996971338,ブレイヴシーン,6,0,1:34:1,0
6,0.346375461119366,0.44874462544161076,0.17707149464757432,0.6246377909736013,0.40172143242352387,1.0158776877116384,-0.2984038331773114,コハクノユメ,7,1,1:32:4,120
7,0.3229105831381155,0.3658311177008476,0.36394389366123775,0.25752979372335055,0.3269972015364932,0.49979009235011057,-0.6494671663270896,キョショウ,8,1,1:32:2,330
8,0.33461762723915006,0.035539846840552655,0.23194829366269487,0.4267792340241218,0.26654957413037467,1.4233152629970551,1.4569128325715792,アサムシホープ,9,0,1:34:2,0
9,0.29386303010547116,0.18959807393105596,0.3984255569429894,0.23558710885679543,0.28267785799103307,0.06519001204566606,-2.053720498926202,エイシンクリオネ,10,0,1:34:0,0
0,0.5011165643067755,0.2455208766094333,1.0862138216035973,-1.4886963873224976,-0.671989784316358,0.22437043676760107,-0.23249527748763857,コーズウェイ,1,0,2:12:3,0
1,-0.6256621074316862,-0.18793310426519214,-0.8593400375257013,0.4707604275608486,-0.3533017457159914,-1.0204244521485457,0.46499055497527714,マーナガルム,2,1,2:07:7,110
2,-1.633000880291182,0.3856495864885005,1.4660256957096707,0.44252418018416595,0.02118317607398129,0.3903430886230873,-0.9299811099505543,カンスタントリー,3,0,2:10:3,0
3,-1.1749969415379093,-1.3840739789114602,-1.049229826654154,-1.1087581378135258,-2.1767549773351553,-0.8544518002930596,0.6974858324629157,ハートリッチ,4,0,2:16:8,0
4,0.7574281177083235,0.16829085866607638,-0.27474447507713545,-0.0965314515524798,0.33718233727250885,-0.38419595336918183,1.162476387438193,グランプリシップ,5,1,2:07:7,390
5,0.7045340763846204,1.0172504882854747,-0.20927184236377772,-0.20112433532228538,0.5657445613237786,0.9159231528321271,0.46499055497527714,サクラエテルノ,6,0,2:08:5,0
6,0.2976990522289306,-0.013177212673508834,-0.5030799567710201,1.0915412961826017,0.7296427507065422,-0.9927623435059647,-1.8599622199011085,トウシンアサヒ,7,0,2:08:6,0
7,0.8104371460783745,-1.6568539170082985,1.2672086479350186,1.5630555601861125,1.284123607233648,-0.2735475187988577,-0.6974858324629157,マイネルエーポス,8,0,2:08:3,0
8,0.8635615368605513,1.4253264028090005,-0.9237820268565174,-0.6727711521029354,0.2641700747571199,1.9947453898927878,0.9299811099505543,マズルカ,9,1,2:08:3,180
0,0.4615532529371485,,,0.41535634364299856,,0.24709957208763558,-0.27882660853542823,ヨウライフク,1,0,1:20:1,0
1,0.36910393144606773,,,0.33102823141244847,,2.004252084710822,2.421388968860298,ドリームコンサート,2,0,1:20:4,0
2,0.22146148233445925,,,0.3429672044310591,,-0.7046913722499236,-0.5136279630915783,ナチュラリー,3,1,1:18:3,100
3,-1.5217048104788815,,,0.2614530065970259,,-0.045759180016228806,-0.3962272858135033,アサクサセーラ,4,0,1:20:0,0
4,-1.6372497734711975,,,-2.471303713321191,,-0.6314766842239575,-0.1614259312573532,ワンショットキラー,5,0,1:20:3,0
5,0.9268987203308571,,,0.43379899647657594,,0.10067019603570339,-0.1614259312573532,ハタノキセキ,6,1,1:19:2,100
6,0.43146589925701534,,,0.36086038451822083,,-1.3636235644836185,-0.7484293176477285,トウケイアロー,7,0,1:20:1,0
7,0.7484712976445499,,,0.32583954624286754,,0.39352894813956774,-0.1614259312573532,インディウム,8,1,1:19:8,130
0,-1.6459848204961514,-1.2971090241957475,0.10844889192322717,-0.8843463632478773,-0.4561764933378547,-1.1604161335651177,-0.25698690054341794,ソーディスイズラヴ,1,1,1:31:5,190
1,-0.8451850248541365,-1.0654389477622537,0.19370598791660554,0.41827385896221225,0.072336407543307,-0.12369918175059631,-0.25698690054341794,コクシネル,2,0,1:32:4,0
2,-0.3043851628621375,-0.9372394052584931,0.15072253247380432,-0.26612606661095545,-0.09041634171271991,-0.07657568394084534,0.6681659414128867,ナッシング,3,0,1:35:0,0
3,-0.48790131473430953,-0.3720361266465102,0.19370598791660554,-0.5660288808441005,-0.0493452599709588,2.161790462022326,0.051397380108683596,キャノンショット,4,0,1:35:1,0
4,-0.7616939804984217,-0.01620097969633132,0.2005465969446751,-0.633403613836191,-0.023988812341777306,-0.924798644516363,0.051397380108683596,イチネンイチクミ,5,0,1:33:4,0
5,0.8136145518328773,0.25480385459693267,0.31913972969862087,-0.6592173059145201,0.2527684259670804,0.5124680386810418,-0.7195633215215703,キール,6,0,1:32:0,0
6,1.0977266905507483,2.5594517336276725,0.7540094301702835,2.416629311123131,1.897452349360862,0.15904180510790955,-0.5653711811955194,キングラズベリー,7,0,1:31:8,0
7,-0.21232884832603172,-0.19489633491339212,0.23497246322599916,-0.42488913025200925,0.07915540201980036,-0.3828784197042267,-0.10279476021736718,ロマンチックワーク,8,0,1:32:4,0
8,1.1928479352316297,0.5294261060331579,0.30495786866289465,0.11248970698947301,0.5149313529090702,0.39465929415666445,1.7475109236952422,ヒダルマ,9,1,1:31:1,130
9,-0.39624243671815473,-0.11887945050209206,0.35909835593045575,-0.5403217291005347,0.17297292966673578,0.2532888007274115,0.051397380108683596,サクラセンティーレ,10,0,1:32:1,0
10,1.7680045521822847,0.3121794657675868,-3.1313488518125894,1.5042946395795191,-2.5994496703059005,0.8423325233492988,1.4391266430431406,ディランフィールド,11,1,1:31:6,130
11,-0.2184721413082269,0.34593910894952673,0.3120410069494196,-0.47735442684813845,0.22975971020234043,-1.655212860567503,-2.1072925844560273,マウンテンブルー,12,0,1:32:6,0
0,1.0845089393283396,-1.1887420857301103,1.9064798349591978,0.7381164731065906,1.1763813323631744,-0.026016595744342494,-0.13363062095621223,ラッシュラッシュ,1,1,1:22:7,0
1,-0.9524716573540428,-1.367191391750969,-1.088039775076879,-0.8005320063585214,-1.165609144146427,0.8238588652375176,0.48997894350611143,タケマルドン,2,0,1:24:2,0
2,-0.29868547501080395,0.5446834881895452,0.3349237065634746,-0.28656486099808076,-0.01546538769237301,-0.531894846328783,-0.445435403187374,スタンシア,3,0,1:22:8,0
3,1.4940930903744851,1.0463190504658608,0.09147357614311824,1.8857272174590212,1.3786561278533884,-0.4914245862820278,-2.0044593143431833,グロウアイリス,4,1,1:22:7,100
4,-0.2394755344544253,0.9186500954914478,-0.31309085255778013,-0.7390794128915107,-0.39893273857982314,-0.45095432623527254,0.8017837257372732,オオエピクシー,5,0,1:23:4,0
5,0.14373754732435945,0.5136642937088784,0.04835488509591836,-0.003947016728813738,0.11334309196629266,-1.1389487470301116,0.48997894350611143,シンボリトレイル,6,1,1:22:7,110
6,-1.2317069102079028,-0.4673834503746118,-0.9801013751270725,-0.7937203935886851,-1.0883732817642227,1.8153802363830212,0.8017837257372732,シャインスプライト,7,0,1:25:3,0
0,-0.7943675539438804,-1.1206723005042885,,-0.4157260719064724,,-0.9096287156950913,0.3648950602475528,ララバイ,1,0,1:35:1,0
1,1.572017508674186,-0.9177317231263823,,-0.3071381489829131,,-0.9491777902905301,1.3227445933973792,アンジーゴールド,2,0,1:34:8,0
2,0.21109219369211224,0.5525883024715392,,0.24284500658126867,,0.5141379697407038,0.045611882530944114,サテンドール,3,1,1:33:8,0
3,-1.1266684350774907,1.1772595755647992,,0.5223201426967627,,-0.23729444757263252,-0.5929544729022733,クレマン,4,1,1:33:5,160
4,0.7186924322726111,-1.0194169912405295,,-1.215592468441604,,1.1469231632677237,0.3648950602475528,フミタツアーロン,5,0,1:34:5,0
5,0.37992879291922377,1.044513052945856,,1.8584701277064914,,-0.9096287156950913,0.3648950602475528,キクノグロウ,6,1,1:32:5,100
6,-0.960694938536855,0.2834600838889884,,-0.6851785876536179,,1.3446685362449176,-1.870087183768708,メイショウエゾホシ,7,0,1:34:1,0
0,-1.3238910385456397,0.42347774267687827,-0.5421116242170669,-1.0786202509870884,-1.1007156226764414,1.5880397040763499,-0.3728516746161302,サルバドールサクラ,1,0,1:33:6,0
1,0.41764746439241957,1.4159155838532667,0.8386084177378434,-0.20714318060377349,0.38528186734925424,0.5410772398930496,-0.7743842472796552,ダノンユニヴァース,2,1,1:33:1,110
2,1.3938357871036007,-0.41525382166454694,-0.7805394224238698,1.354596409534826,0.9825992898971896,-0.32112714237555057,1.2332786160379692,タガノアルタイル,3,0,1:33:7,0
3,-0.927464314497463,-1.6531893517261382,-0.5421116242170669,-0.523770036043822,-0.929250908339763,-0.07478303315595052,0.8317460433744442,グランドフサイチ,4,0,1:34:3,0
4,-0.5829455663865395,-0.2762200256316971,-0.7805394224238698,-0.46099116222517883,-0.6602395186244246,-1.552847688473551,-0.7743842472796552,ハドロサウルス,5,0,1:33:6,0
5,0.06029281054278904,0.8469549540845354,-0.06060629826095453,-0.5550582167050433,-0.20509000056853444,0.4794912125881496,-1.17591681994318,マンテンファースト,6,1,1:32:9,110
6,0.9625248573908585,-0.3416850815923132,1.8672999738050193,1.4709864370300663,1.5274148929627913,-0.6598502925525006,1.0325123297062067,イーリス,7,1,1:33:2,0
0,-0.6339732258476007,1.5558762401662003,0.027717853973206197,0.06028240867798237,0.6368669849745736,-0.4164307226387537,-0.35253254866120526,ベストアイナ,1,0,1:37:7,0
1,-0.9558405332387871,0.23778040737116538,-0.20651222491111687,-1.2804358617430713,-0.6597699987202202,0.6814320915906878,0.3154238593284468,ウイングラウベン,2,0,1:37:1,0
2,1.3399203876903463,0.9478145668012924,0.8992850857723967,0.5486768514857158,1.413858993344047,2.0064389363503587,0.4824129613258598,ウインドグラス,3,0,1:36:6,0
3,-0.8487726454193136,-1.497432876640442,-0.9004914255725143,-1.4688142665817823,-1.8530499534482159,-0.7571467684340977,0.9833802673180989,ジャスミン,4,0,1:37:8,0
4,-0.9558405332387871,0.23778040737116538,0.1846896538684236,-1.0419393031464435,-0.42227958295883433,0.037857338421704884,-2.022423568635335,プリティカメリア,5,0,1:36:8,0
5,1.7887644135077687,0.23778040737116538,0.37829714827782035,1.0422340262470138,1.1333559750989046,-0.3407160457953439,0.6494020633232728,エイシンイザナミ,6,1,1:36:0,110
6,0.015783854145828925,-1.497432876640442,1.8735245170498316,0.9431056475357066,0.31727101953861836,0.3407160457953439,-1.1874780586482703,バイタルワンダー,7,1,1:35:9,170
7,0.015783854145828925,-0.1426167605748298,-0.9004914255725143,0.3527040970999095,-0.3185838688427428,-1.590008213711605,0.4824129613258598,コウエイサンデー,8,0,1:38:0,0
8,0.23417442825474155,-0.07954951522529725,-1.356019182885515,0.8441864004250704,-0.24766956898593845,0.037857338421704884,0.6494020633232728,セイウンシヴァ,9,1,1:36:1,190
0,-0.9636296528384453,-0.4463590570583641,-1.7347125152711198,0.48471341618929525,-0.8918957050680411,-0.41569680720344615,-0.048100152584614975,ピースブリッジ,1,0,1:34:9,0
1,2.0172467432412096,0.20024685722696117,0.8715071102082742,0.26808486597277226,1.4071918321950418,-0.41569680720344615,-0.048100152584614975,マーヴェラスデー,2,0,1:34:6,0
2,0.21079241324719744,-0.18854390573350485,-0.7087371442270648,2.19314122181085,0.8547682997324796,0.39658431032053015,-0.048100152584614975,リカティール,3,1,1:34:5,230
3,0.00046129762751612744,-1.213263746094443,-0.5009364182822632,-1.7743828767850203,-1.3024798593187652,0.10989685707677381,-1.0101032042769136,マンテンノホシ,4,0,1:37:5,0
4,1.282934788321563,0.5915405650133565,1.4096197707441525,-0.01859539258484499,1.1962554132111531,-0.17679059616698253,-0.2886009155076896,ロザリー,5,0,1:34:7,0
5,-1.233919437165508,-0.5748556627664945,-0.29225424705244324,0.12443812679176332,-0.7664373552640525,-2.0402590422513986,0.6734021361846091,ベアスピード,6,0,1:36:3,0
6,-0.06935168136396089,1.6474124749131667,0.8715071102082742,-0.08988342063234664,0.6256177591177181,0.8743967323934574,1.8759059507999825,デルマクラノスケ,7,1,1:34:4,180
7,0.00046129762751612744,0.985361465745628,0.5514020173846913,-0.23200444676110657,0.32006032920808963,1.8300215765393117,-0.2886009155076896,アラベスクシーズ,8,0,1:34:9,0
8,-0.6910685257859479,0.5915405650133565,0.5514020173846913,-0.7944918835069867,-0.37245572017893075,0.20545934149135925,0.9139028991076837,モアナジンク,9,1,1:34:5,190
9,-0.5539272429111086,-1.5930795562598499,-1.0187977010973222,-0.16101961049445512,-1.0706249936344396,-0.3679155649961534,-1.7316054930461378,エムティストロフィ,10,0,1:35:4,0
0,-0.47654162756100854,-0.7711056677411321,-1.1786386875464605,0.23686398639984765,-0.2991138182953581,0.2023143809002528,1.828146696476938,ナリタアマランサス,1,0,1:35:2,0
1,-0.2653018391624395,0.07411900314574137,0.0044086984344252405,-0.13371694795250189,-0.15080490415396422,-1.0037905821589492,-1.726582991117108,ブリージー,2,0,1:35:5,0
2,-0.1945898986840151,-0.7711056677411321,-1.1786386875464605,-0.4689783167097873,-0.7381856695218365,-0.5369112416199032,0.05078185267991493,ダーリングリップ,3,0,1:35:8,0
3,-0.6166261798955717,-0.26613579499570333,0.8356968186862431,-0.06055916005018474,-0.11723687308657128,0.9415400034204089,0.05078185267991493,テーオーヘラクレス,4,1,1:34:5,150
4,0.7385035782527161,-1.4344870498125912,-1.695377430930279,-0.5629504179631477,-0.8000900223372838,1.6029524025173905,1.066418906278214,ジュウマンコウネン,5,0,1:34:9,0
5,1.1780176385680592,-0.43517611803401923,0.7276272057882055,-0.6329112654036082,-0.14879972414614623,-0.03112528936927017,-0.9648552009183838,クールキャスト,6,1,1:34:8,110
6,-0.6166261798955717,0.5035623569422519,0.8356968186862431,-0.20640477147857372,-0.06537708163283583,-1.937549263237041,-0.4570366741192345,オークレール,7,0,1:34:9,0
7,-1.4448888504106412,1.9989303118415869,-0.02240128159285852,-0.4453608579996628,-0.27084641173737345,0.6691937214392987,0.3046911160794896,フジヤマイサン,8,0,1:35:5,0
8,1.6980533587885123,1.1126165466588724,0.9439993402327953,2.7429960678674274,2.750215503813419,0.04668793405390415,0.3046911160794896,タカミツリリー,9,1,1:32:2,100
9,-0.2653018391624395,-0.011217920263931171,0.7276272057882055,-0.4689783167097873,-0.15976099890207224,0.04668793405390415,-0.4570366741192345,ダイナミックゲイン,10,0,1:34:9,0
0,0.35933661745295725,0.3081650369599518,,-0.022860671211356157,,1.1232130646574026,-0.6131010958911074,ラティーノヒート,1,1,1:32:9,110
1,0.6353070793630993,1.5807126727594292,,1.3181787817401733,,1.034538349026555,0.8661269449890248,サハラデザート,2,1,1:32:7,100
2,0.23998666797485765,-0.8263289899692395,,-1.947683650493638,,-1.3301207344627135,-0.6909552033058513,スターソフィア,3,0,1:34:2,0
3,0.40574677417890365,-0.4599044676786224,,0.08249124250927567,,-1.1232130646574026,-0.6131010958911074,ミッキーガーデン,4,0,1:33:3,0
4,0.2206938983638816,-0.3541797267767393,,0.02822330117495871,,0.8867471563084757,1.8782303413806942,メイショウビコーン,5,0,1:34:3,0
5,0.21017676453748926,-1.1872315065418158,,-0.6986897220751405,,-0.7980724406776282,-0.8466634181353389,トミケンフリンク,6,0,1:34:1,0
6,-2.4510963074490038,1.3458669147662174,,0.939089824186312,,0.413815339610622,0.6325646227447934,メイショウオンタケ,7,0,1:33:4,0
7,0.3798485055778125,-0.40709993351920376,,0.30125089416943296,,-0.206907669805311,-0.6131010958911074,エフォートラン,8,1,1:32:7,100
0,0.2798456641997127,-0.3356514502232421,,0.3831171899817766,,-1.4118218845759938,-0.42292879880959233,アイリスライト,1,0,1:35:3,0
1,0.42032363931522787,-0.2633142578612005,,0.39655198621169463,,0.4844690708486112,-1.4379579159526141,グランジャーキット,2,1,1:32:6,110
2,-0.33763505553272616,-0.6928116231473993,,-2.2357178665034785,,-0.5884323907732049,-0.21992297538098804,チョウオオバケ,3,0,1:36:2,0
3,-0.80192236039045,-0.5864481281353608,,0.39992370684732415,,-0.18921324226276165,-0.01691715195238368,マイア,4,0,1:36:7,0
4,-0.4976159689250165,-0.1339575355875864,,0.39655198621169463,,1.8817360906351623,2.216146905762264,タイセイスマーティ,5,1,1:34:2,270
5,-0.438275971998053,-0.479414978380328,,0.37311610458622035,,-0.7630907682465237,-0.828940445666801,エイユーリリチャン,6,0,1:36:5,0
6,1.7796732241647346,0.6538895092341807,,0.7393615666774149,,0.584273857976222,1.4041236120478469,ノーブルペガサス,7,0,1:35:7,0
7,-0.7692076015822762,-0.2633142578612005,,0.39318026557606517,,-1.237163507102675,-0.42292879880959233,リーエ,8,0,1:35:8,0
8,-0.7692076015822762,-0.22703096211512003,,-1.4694500746651438,,0.7838834322314435,0.5921003183334295,ラッキーロード,9,0,1:35:7,0
9,-0.2701864920665318,-0.7985117283776582,,0.4066951292026961,,-0.5135788004274967,0.18608867147622069,サンダイドリーム,10,0,1:36:6,0
10,-0.7364246870265903,0.1030037546872393,,0.4051879416461777,,1.2080537775237894,-0.6259346222381967,モクレンノツボミ,11,0,1:37:6,0
11,2.140633211424222,2.760247399906492,,0.6045860366509455,,-0.23911563582656706,-0.42292879880959233,コアヴィクトリー,12,1,1:34:2,170
0,-0.5456262541920589,-1.0054808269430808,-2.0379316227095217,-2.03877970226083,-2.0346303187814874,-0.9258791500707755,-1.136279096868358,ヒルトップパレス,1,0,2:09:2,0
1,-0.4606499228064155,0.9775124674550022,0.41414861028022165,0.3692107038964076,0.38664976121359385,-0.008266778125631459,0.6578457929237862,シューニャ,2,0,2:10:3,0
2,-0.49157746516393724,-0.43013661625343297,0.3499809658659421,0.4485478766727368,0.38487496195254983,-0.9258791500707755,-1.136279096868358,フリーダムソート,3,0,2:09:3,0
3,1.2975842439760052,0.5810035063383332,0.5044521802801366,0.4400339511363264,0.49891549053961104,0.28933723439711795,1.3754957488406439,アフラマズダー,4,1,2:09:1,0
4,-1.0278427938023682,-1.1802305386465652,0.3499809658659421,0.33022242438268223,0.27782912650633457,1.777357297010865,0.2990208149653573,トーアレラ,5,1,2:08:6,1210
5,1.228112191988804,1.0573320080497606,0.41936890041728103,0.45076474617267753,0.4863609785693983,-0.20666945314079774,-0.0598041629930715,アドベントサンデー,6,1,2:08:8,260
0,,0.33934052655433583,0.41187197268727027,0.22812645226586079,,-0.7775180275311205,0.7375449835364118,ワールドスター,1,1,1:31:9,110
1,,0.13855326683042057,0.12249937662054357,0.625624020885051,,1.7802982873376125,0.27172709919762544,インデアンレコード,2,0,1:36:7,0
2,,0.41583731590834505,0.5555811431401609,0.29804563780967186,,-0.37059270471109484,-0.3493634132540898,アクラー,3,0,1:35:7,0
3,,0.2934803823844764,0.33350453484176723,0.2788096814562367,,-0.7193858385568311,-0.19409078514116102,シービジョンズ,4,1,1:32:3,220
4,,0.297256217591482,0.3546901958743813,0.21559292348720002,,1.547769531440455,-0.6599086694799474,バラブシュカ,5,0,1:32:8,0
5,,0.25986445146385134,0.3124571915090395,0.14761798769672538,,-1.2716416338125804,-0.8151812975928763,イケノコスモス,6,0,1:34:1,0
6,,-3.1689605024398944,-3.1484383752337473,-3.1528174374129314,,-0.6612536495825417,1.9797260084398425,アストロブレーム,7,0,1:32:6,0
7,,0.25986445146385134,0.3264734521362861,0.3630916679973993,,-0.1380639488139373,-1.7468170662704492,レスペート,8,0,1:33:2,0
8,,0.31446216701402063,0.1438248202495935,0.26605578689767423,,-0.7775180275311205,0.8928176116493407,エリンソード,9,1,1:31:0,130
9,,0.2672781270398596,0.10044303081227346,0.2724257572105666,,1.1117781141332845,0.5822723554234831,コトブキファルコン,10,0,1:33:4,0
10,,0.308633296541257,0.28460689682824736,0.22812645226586079,,-0.19619613778822667,-0.9704539257058051,プラトロッソ,11,0,1:32:6,0
11,,0.27439029964799583,0.20248576053418954,0.22930106944068826,,0.4723240354161013,0.27172709919762544,アキノアッパー,12,0,1:32:6,0
0,-0.10407282024199196,0.30691535391247754,0.2865663437574009,0.4027891000765735,0.34174326080065565,-0.3731902686515701,-0.7859568930876121,リュウノタケシツウ,1,0,1:32:0,0
1,1.0714639794671093,0.16488343773176772,0.2543070807682546,0.3052804608128715,0.3074011136094939,-0.2405003953532341,-0.1708601941494809,ピカロ,2,1,1:31:9,240
2,-1.7616339205472455,-1.4246701048893524,0.366997120751904,0.29592508991559846,0.22541198875212068,0.6551562494105342,-0.37589242712885795,クリノチョモラーリ,3,0,1:34:5,0
3,-0.01271134006550492,-0.8807573737609504,0.35737749293860777,0.30434306749876044,0.2921081608873644,0.09122428789260603,-0.9909891260669892,エイシンリンリン,4,0,1:32:7,0
4,1.3206186811953828,-0.42477495139932864,0.26807249915562825,0.2543303771517425,0.27723615505184457,-0.10781052205489804,-0.9909891260669892,アイアイハッピー,5,0,1:32:5,0
5,-0.06951288711988166,2.3632272598461523,0.30054283943185534,0.3193911336208713,0.37488897354806183,-0.3068453320024021,0.8543009707474045,ステップシュート,6,1,1:30:9,110
6,0.09132729174219989,0.2358211844145389,0.20906032228997115,0.2623075565810063,0.2390384603254343,0.7546736543842862,0.23920427180927328,ヒミノオオタカ,7,0,1:32:4,0
7,0.9062867264447162,0.664750752494148,0.2543070807682546,0.2543303771517425,0.29389860456894235,0.42294897113844615,-0.9909891260669892,エフヨンエフ,8,1,1:30:6,260
8,-0.06951288711988166,-0.046996410912806964,0.24517963326508402,0.2406461231154255,0.23217321407548086,1.6835027674726386,2.494558834582421,エンジェルミディ,9,0,1:32:7,0
9,0.7418444111443419,-0.046996410912806964,0.3382655091243191,0.22253852642304386,0.2912128845360141,0.6551562494105342,0.034172038829896195,ハヤイガナ,10,0,1:32:5,0
10,-1.8844503826554628,-1.289569200705838,-3.1718909368709594,-3.1718554476338148,-3.1724648718036943,-2.3303658998020267,0.23920427180927328,ブリリアントアート,11,0,1:34:9,0
11,-0.22964685224380652,0.378166464181947,0.29121501461967836,0.30997363528617294,0.29735205564828554,-0.9039497618449143,0.4442365047886504,イネディットタイド,12,0,1:32:3,0
0,0.31497361481921965,1.0414088518965674,-0.8535159375947186,0.33626678717301545,0.37887914386770755,1.36712531960367,1.4314702731307913,ウインコーラル,1,0,1:58:8,0
1,-1.408691842082055,-0.4403772092514544,-0.6264044297175148,0.4086578977510464,0.1461659975896178,-0.8154782608162252,-0.14034022285595993,エンドオブジアース,2,0,1:57:1,0
2,-0.7986257040345792,-0.14381294356030933,0.14844659715766145,0.3738253041184181,0.43112700021192807,-1.2352097185892819,-0.7297691588509917,メガミチャン,3,0,1:57:6,0
3,0.16866076167964128,0.02581370273389823,-0.5846864013505199,0.38127331133277986,0.40545002213590287,-0.8994245523708365,0.6455650251374158,ミキノトムトム,4,1,1:56:3,0
4,-0.19040425841316427,0.30797117173464034,0.23716999718153425,0.3194320031344593,0.5128548801433919,0.8634475702760017,-0.7297691588509917,アグネスフォース,5,1,1:56:3,200
5,0.12577651099074183,-1.8605098818860841,-0.39530850942141077,0.44628913817711235,0.3790011337300242,0.10793094628449962,0.8420413371357597,アドマイヤサクセス,6,0,1:57:7,0
6,1.788310917040218,1.0695063083328122,2.074298683744968,-2.265744441686833,-2.2534781776785477,0.6116086956121677,-1.3191980948460236,シーシャンティ,7,1,1:56:1,120
0,-0.9101492887827167,0.22554845057101786,-1.1779516007205029,1.3885060692192304,0.03086899284474393,0.3197036254796488,-1.52853051325576,バルドル,1,1,1:57:2,190
1,1.6776423703442698,-0.28199370712657307,0.08845576192384927,0.9666996481622437,1.7645102886554376,0.11854179371717329,0.11757927025044312,ポイントオブエイム,2,0,1:58:0,0
2,0.5269610490531902,-1.182063717303287,0.6998211767254843,-1.407064520547573,-1.077129011177897,-0.3592175567187061,0.9406341620035445,エスケートーラス,3,0,1:58:8,0
